ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Рюкзак Sambag Brix SSB черный", 1, 0, "visible", , "Классический рюкзачок коллекции Brix отлично подходит как для спортивного стиля, casual, так и для деловых аутфит и вечерних образов.Лаконичный дизайн, качественные материалы и практичность - главные его преимуществаХарактеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Стеночки рюкзака снабжены уплотнителем.Плечевые ремни регулируются по длине, надежно прошиты.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла.Особенность наших рюкзачков: они прекрасно держат форму, на всех фото рюкзак без наполнителя.Усиленное твердое дно.Рюкзаки доступны во всех цветахМогут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Для более подробной информации пишите на сайте, в вайбер, звоните по контактам указанных сверху сайта - с радостью предоставим консультацию, чтобы вы с легкостью подобрали именно Ваш рюкзак.", , , taxable, standard, 1, , , , , , , 1, , , 460.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Brix", , , "http://zakupka.com/storage/firms/27/10910/10910249/df9cd51ea32aaee.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3cabe6daa03b98a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/55e018341db0bb4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ac34ab726e9cb25.jpg", , , , , "код производителя", "11112001", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "черный", 1, 0, "Высота", "23", 1, 0, "Ширина", "20", 1, 0, "Глубина", "10", 1, 0, "Коллекция", "Brix", 1, 0, "Материал", "Глянцевый (полуглянец)", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Brixes BSG зеленый", 1, 0, "visible", , "Классический рюкзачок коллекции Brix отлично подходит как для спортивного стиля, casual, так и для деловых аутфит и вечерних образов.Лаконичный дизайн, качественные материалы и практичность - главные его преимуществаХарактеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Стеночки рюкзака снабжены уплотнителем.Плечевые ремни регулируются по длине, надежно прошиты.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла.Особенность наших рюкзачков: они прекрасно держат форму, на всех фото рюкзак без наполнителя.Усиленное твердое дно.Рюкзаки доступны во всех цветахМогут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Для более подробной информации пишите на сайте, в вайбер, звоните по контактам указанных сверху сайта - с радостью предоставим консультацию, чтобы вы с легкостью подобрали именно Ваш рюкзак.", , , taxable, standard, 1, , , , , , , 1, , , 525.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Brix", , , "http://zakupka.com/storage/firms/27/10910/10910249/a07109e262502b6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/344cc8874158a7b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3252a2141e3b61b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/51eb6ded6ffa3b7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bf5191b63b6a9d7.jpg", , , , , "код производителя", "13415007", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "зеленый", 1, 0, "Высота", "32", 1, 0, "Ширина", "25", 1, 0, "Глубина", "12", 1, 0, "Коллекция", "Brix", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Dali LPTe пудра", 1, 0, "visible", , "Базовый рюкзак коллекции Dali прекрасно подходит как для обучения, так и для обычных прогулок, а лаконичный дизайн сделает этот портфель незаменимым в твоем гардеробе.Характеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Стеночки рюкзака снабжены уплотнителем.Плечевые ремни регулируются по длине, надежно прошиты.Внутри есть карман на молнии для удобного размещения вещей.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла.Особенность наших рюкзачков: они прекрасно держат форму, на всех фото рюкзак без наполнителя.Могут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Рюкзаки доступны во всех цветахДля более подробной информации обращайтесь по контактам, указанным на сайте", , , taxable, standard, 1, , , , , , , 1, , , 675.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Dali", , , "http://zakupka.com/storage/firms/27/10910/10910249/46a4e518ae2c529.jpg, http://zakupka.com/storage/firms/27/10910/10910249/18e474df15e53fb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/22c8de07a51c77c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7d95957d43174e1.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5e9954bba721aa2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ec801dd28dc15e0.jpg", , , , , "код производителя", "15378006e", 1, 0, "страна происхождения", Украина, 1, 0, "Высота", "35", 1, 0, "Ширина", "25", 1, 0, "Глубина", "12", 1, 0, "Цвет", "Пудра", 1, 0, "Коллекция", "Dali", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Dali LPT черный с серебром", 1, 0, "visible", , "Базовый рюкзак коллекции Dali прекрасно подходит как для обучения, так и для обычных прогулок, а лаконичный дизайн сделает этот портфель незаменимым в твоем гардеробе.Характеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Стеночки рюкзака снабжены уплотнителем.Плечевые ремни регулируются по длине, надежно прошиты.Внутри есть карман на молнии для удобного размещения вещей.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла.Особенность наших рюкзачков: они прекрасно держат форму, на всех фото рюкзак без наполнителя.Могут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Рюкзаки доступны во всех цветахДля более подробной информации обращайтесь по контактам, указанным на сайте", , , taxable, standard, 1, , , , , , , 1, , , 675.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Dali", , , "http://zakupka.com/storage/firms/27/10910/10910249/9dbbdbd4047866b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9cf9c0bbc7b8265.jpg", , , , , "код производителя", "15378606e", 1, 0, "страна происхождения", Украина, 1, 0, "Высота", "35", 1, 0, "Ширина", "25", 1, 0, "Глубина", "12", 1, 0, "Цвет", "Черный;Серебряный", 1, 0, "Коллекция", "Dali", 1, 0, "Украшения", "Кисточка", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Dali LPT черный", 1, 0, "visible", , "Базовый рюкзак коллекции Dali прекрасно подходит как для обучения, так и для обычных прогулок, а лаконичный дизайн сделает этот портфель незаменимым в твоем гардеробе.Характеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Стеночки рюкзака снабжены уплотнителем.Плечевые ремни регулируются по длине, надежно прошиты.Внутри есть карман на молнии для удобного размещения вещей.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла.Особенность наших рюкзачков: они прекрасно держат форму, на всех фото рюкзак без наполнителя.Могут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Рюкзаки доступны во всех цветахДля более подробной информации обращайтесь по контактам, указанным на сайте", , , taxable, standard, 1, , , , , , , 1, , , 675.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Dali", , , "http://zakupka.com/storage/firms/27/10910/10910249/d0189f1345b2396.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5f9b34a3f911465.jpg, http://zakupka.com/storage/firms/27/10910/10910249/404699dce90c7ff.jpg", , , , , "код производителя", "15378001", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "черный", 1, 0, "Высота", "35", 1, 0, "Ширина", "25", 1, 0, "Глубина", "12", 1, 0, "Коллекция", "Dali", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женский рюкзак Sambag Dali LHe пудровый", 1, 0, "visible", , "Базовый рюкзак коллекции Dali прекрасно подходит как для обучения, так и для обычных прогулок, а лаконичный дизайн сделает этот портфель незаменимым в твоем гардеробе.Характеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Стеночки рюкзака снабжены уплотнителем.Плечевые ремни регулируются по длине, надежно прошиты.Внутри есть карман на молнии для удобного размещения вещей.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла.Особенность наших рюкзачков: они прекрасно держат форму, на всех фото рюкзак без наполнителя.Могут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Рюкзаки доступны во всех цветахДля более подробной информации обращайтесь по контактам, указанным на сайте", , , taxable, standard, 1, , , , , , , 1, , , 675.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Dali", , , "http://zakupka.com/storage/firms/27/10910/10910249/4ffa61d294034e3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/374b8be706c4909.jpg, http://zakupka.com/storage/firms/27/10910/10910249/99b8d90f135d877.jpg, http://zakupka.com/storage/firms/27/10910/10910249/011f86373e7a246.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bd313929567b849.jpg", , , , , "код производителя", "15311006", 1, 0, "страна происхождения", Украина, 1, 0, "Высота", "35", 1, 0, "Ширина", "25", 1, 0, "Глубина", "12", 1, 0, "Цвет", "Пудра", 1, 0, "Коллекция", "Dali", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Fuji BSH черный", 1, 0, "visible", , "Классический рюкзачок коллекции Brix отлично подходит как для спортивного стиля, casual, так и для деловых аутфит и вечерних образов.Лаконичный дизайн, качественные материалы и практичность - главные его преимуществаХарактеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Стеночки рюкзака снабжены уплотнителем.Плечевые ремни регулируются по длине, надежно прошиты.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла.Особенность наших рюкзачков: они прекрасно держат форму, на всех фото рюкзак без наполнителя.Усиленное твердое дно.Рюкзаки доступны во всех цветахМогут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Для более подробной информации пишите на сайте, в вайбер, звоните по контактам указанных сверху сайта - с радостью предоставим консультацию, чтобы вы с легкостью подобрали именно Ваш рюкзак.", , , taxable, standard, 1, , , , , , , 1, , , 470.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Brix", , , "http://zakupka.com/storage/firms/27/10910/10910249/1ee869ca58e3b77.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cfc538fe6051413.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b45aa1c112695c4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d20389654b3a234.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d058c79f7b52d57.jpg, http://zakupka.com/storage/firms/27/10910/10910249/58bf7e77e431fe3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/86b7b42dccd8f47.jpg", , , , , "код производителя", "16411001", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "черный", 1, 0, "Высота", "33", 1, 0, "Ширина", "25", 1, 0, "Глубина", "14", 1, 0, "Коллекция", "Brix", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Loft BEN темно-синий", 1, 0, "visible", , "Рюкзак коллекции Loft - это идеальный повседневный аксессуар.Вместительный, но негромоздкой, прекрасно подойдет, как для обычных прогулок с друзьями, так и для обучения благодаря своим оптимальным размерам.Характеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла;Плечевые ремни регулируются по длине, надежно прошиты.Основное отделение затягивается на шнурок.Внутри есть карман на молнии для удобного размещения вещей.Могут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Рюкзаки доступны во всех цветахДля более подробной информации пишите на сайте, в вайбер, звоните по контактам указанным сверху сайта - с радостью предоставим консультацию, чтобы вы с легкостью подобрали именно Ваш рюкзак.", , , taxable, standard, 1, , , , , , , 1, , , 540.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Loft", , , "http://zakupka.com/storage/firms/27/10910/10910249/295feeae290731a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bcc2a3f634b3bdc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9491010a6109618.jpg", , , , , "код производителя", "22320016", 1, 0, "страна происхождения", Украина, 1, 0, "Высота", "34", 1, 0, "Ширина", "24", 1, 0, "Глубина", "14", 1, 0, "Цвет", "Темно-синий", 1, 0, "Коллекция", "Loft", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Loft BZO пудра", 1, 0, "visible", , "Рюкзак коллекции Loft - это идеальный повседневный аксессуар.Вместительный, но негромоздкой, прекрасно подойдет, как для обычных прогулок с друзьями, так и для обучения благодаря своим оптимальным размерам.Характеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла;Плечевые ремни регулируются по длине, надежно прошиты.Основное отделение затягивается на шнурок.Внутри есть карман на молнии для удобного размещения вещей.Могут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Рюкзаки доступны во всех цветахДля более подробной информации пишите на сайте, в вайбер, звоните по контактам указанным сверху сайта - с радостью предоставим консультацию, чтобы вы с легкостью подобрали именно Ваш рюкзак.", , , taxable, standard, 1, , , , , , , 1, , , 540.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Loft", , , "http://zakupka.com/storage/firms/27/10910/10910249/09298d13fe4f737.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2cbf7fab1a409ff.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7da271e888e8c7a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/03fc2fe7debbc00.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e101e9fe78fcab9.jpg", , , , , "код производителя", "22309006", 1, 0, "страна происхождения", Украина, 1, 0, "Высота", "34", 1, 0, "Ширина", "24", 1, 0, "Глубина", "14", 1, 0, "Цвет", "Пудра", 1, 0, "Коллекция", "Loft", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Рюкзак Sambag Loft LEN графитовый", 1, 0, "visible", , "Рюкзак коллекции Loft - это идеальный повседневный аксессуар.Вместительный, но негромоздкой, прекрасно подойдет, как для обычных прогулок с друзьями, так и для обучения благодаря своим оптимальным размерам.Характеристики:Внутри прочный нетканый черный материал, с ним Вы можете не переживать, что положили в середину ключи, открытые ручки или карандаши и т.д., ведь он, в отличие от дешевой подложки, практически не рвется и легко чистится.Выполнен из износостойкой, современной искусственной кожи: водоотталкивающая, устойчивая к выгоранию, 50000 циклов износа по тесту Мертиндейла;Плечевые ремни регулируются по длине, надежно прошиты.Основное отделение затягивается на шнурок.Внутри есть карман на молнии для удобного размещения вещей.Могут быть представлены с различной фурнитурой: металлическими, пластиковыми черными, серебряными и золотыми замками.Рюкзаки доступны во всех цветахДля более подробной информации пишите на сайте, в вайбер, звоните по контактам указанным сверху сайта - с радостью предоставим консультацию, чтобы вы с легкостью подобрали именно Ваш рюкзак.", , , taxable, standard, 1, , , , , , , 1, , , 590.00, "Категории > Женщинам > Сумки и кошельки > РЮКЗАКИ > Loft", , , "http://zakupka.com/storage/firms/27/10910/10910249/7dda803e2621e84.jpg, http://zakupka.com/storage/firms/27/10910/10910249/60fbffe73d6b874.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a2f63c3a547412c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f82b273919d1ab7.jpg", , , , , "код производителя", "22420009", 1, 0, "страна происхождения", Украина, 1, 0, "Высота", "38", 1, 0, "Ширина", "28", 1, 0, "Глубина", "18", 1, 0, "Цвет", "Серый;Графитовый", 1, 0, "Коллекция", "Loft", 1, 0, "Материал", "Матовая экокожа", 1, 0, "Украшения", "Без украшений", 1, 0, "Состояние", "Новое", 1, 0, "Тип", "Городской", 1, 0, "Производитель", "Sambag", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
