ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "GLEM пеньюар Дая", 1, 0, "visible", , "Состав: шелк армани (50% вискоза, 50% полиэстер) Растяжимость: средняя Размерная сетка модели: S M L XL Параметры: длина изделия: S-56 см, M-L-57 см, XL-60 см. Рост модели на фото: 171 см. Обхваты: 86-64-92. На модели размер S. Бретели регулируются. Максимальная длина - 32 см. Замеры изделия (см)  SMLXL1.ОГ изделия92961001042.ОТ изделия 961001041083.ОБ изделия 1081121161204.Длина изделия по спинке (без бретели)565757605.Длина изделия по полочке (без бретели)68696972 ", , , taxable, standard, 1, , , , , , , 1, , , 370.00, "Категории > Женщинам > Нижнеё бельё > ДОМАШНЯЯ ОДЕЖДА > Пеньюары", , , "http://zakupka.com/storage/firms/27/10910/10910249/147672606cb28c7.jpg", производитель, "Glem", 1, 0, "код производителя", "60779", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "M, L", 1, 0, "Цвет", "серо-голубой", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пеньюар Дая", 1, 0, "visible", , "Состав: шелк армани (50% вискоза, 50% полиэстер) Растяжимость: средняя Размерная сетка модели: S M L XL Параметры: длина изделия: S-56 см, M-L-57 см, XL-60 см. Рост модели на фото: 171 см. Обхваты: 86-64-92. На модели размер S. Бретели регулируются. Максимальная длина - 32 см. Замеры изделия (см)  SMLXL1.ОГ изделия92961001042.ОТ изделия 961001041083.ОБ изделия 1081121161204.Длина изделия по спинке (без бретели)565757605.Длина изделия по полочке (без бретели)68696972 ", , , taxable, standard, 1, , , , , , , 1, , , 370.00, "Категории > Женщинам > Нижнеё бельё > ДОМАШНЯЯ ОДЕЖДА > Пеньюары", , , "http://zakupka.com/storage/firms/27/10910/10910249/6d581d0d52c56cf.jpg", производитель, "Glem", 1, 0, "код производителя", "60771", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "синий", 1, 0, "Размер", "M, L, XL", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пеньюар Дая", 1, 0, "visible", , "Состав: шелк армани (50% вискоза, 50% полиэстер) Растяжимость: средняя Размерная сетка модели: S M L XL Параметры: длина изделия: S-56 см, M-L-57 см, XL-60 см. Рост модели на фото: 171 см. Обхваты: 86-64-92. На модели размер S. Бретели регулируются. Максимальная длина - 32 см. Замеры изделия (см)  SMLXL1.ОГ изделия92961001042.ОТ изделия 961001041083.ОБ изделия 1081121161204.Длина изделия по спинке (без бретели)565757605.Длина изделия по полочке (без бретели)68696972 ", , , taxable, standard, 1, , , , , , , 1, , , 370.00, "Категории > Женщинам > Нижнеё бельё > ДОМАШНЯЯ ОДЕЖДА > Пеньюары", , , "http://zakupka.com/storage/firms/27/10910/10910249/fe5047edfb25066.jpg", производитель, "Glem", 1, 0, "код производителя", "60780", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "M, L, XL", 1, 0, "Цвет", "т. лиловый", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пиджак Патрик К", 1, 0, "visible", , "Состав: костюмка клетка (30% хлопок, 30% вискоза, 40% полиэстер) Растяжимость: нет Размерная сетка модели: S, M, L, XL Параметры: длина изделия: 68 см. Для всех размеров. Длина рукава: S-L-61 см, XL-62 см. Рост модели на фото: 171 см. Обхваты: 86-64-92. На модели размер S. Замеры изделия (см)  SMLXL1.ОГ изделия94981021062.ОТ изделия869094983.ОБ изделия 94981021064.Длина изделия по спинке686868685.Длина изделия по полочке707070706.Длина рукава 616161627.Обхват руки вверху 323334358.Обхват руки внизу 222324259.Ширина по плечам 37383940 ", , , taxable, standard, 1, , , , , , , 1, , , 970.00, "Категории > Женщинам > Одежда > ПИДЖАКИ; ЖИЛЕТЫ", , , "http://zakupka.com/storage/firms/27/10910/10910249/6a5c25fde9c76d2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0895ff830afcc2d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6de82ce66afee43.jpg, http://zakupka.com/storage/firms/27/10910/10910249/426acada985a524.jpg", производитель, "Glem", 1, 0, "код производителя", "61237", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "S, M", 1, 0, "Цвет", "серый-розовая клетка", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пиджак Питер", 1, 0, "visible", , "Состав: костюмка TR (40% хлопок, 60% полиэстер) Растяжимость: нет Размерная сетка модели: S, M, L, XL Параметры: длина изделия: S-L-76 см, XL-77 см. Длина рукава: S-L-60 см, XL-62 см. Рост модели на фото: 170 см. Обхваты: 86-65-89. На модели размер S. Замеры изделия (см)  SMLXL1.ОГ изделия961001041082.ОТ изделия 8892961003.ОБ изделия 981021061104.Длина изделия по спинке767676775.Длина изделия по полочке787878796.Длина рукава 606060627.Обхват руки вверху 303234368.Обхват руки внизу 222324259.Ширина по плечам 39404142 ", , , taxable, standard, 1, , , , , , , 1, , , 1650.00, "Категории > Женщинам > Одежда > ПИДЖАКИ; ЖИЛЕТЫ", , , "http://zakupka.com/storage/firms/27/10910/10910249/bbb96f23e9bc541.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c94f3474b20ad9b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/506fd8e1af7bacf.jpg", производитель, "Glem", 1, 0, "код производителя", "60708", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "S", 1, 0, "Цвет", "королевский синий", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пиджак Питер", 1, 0, "visible", , "Состав: костюмка (80% вискоза, 18% полиэстер, 2% эластан) Растяжимость: нет Размерная сетка модели: S, M, L, XL Параметры: длина изделия: S-L-76 см, XL-77 см. Длина рукава: S-L-60 см, XL-62 см. Рост модели на фото: 170 см. Обхваты: 86-65-89. На модели размер S. Замеры изделия (см)  SMLXL1.ОГ изделия961001041082.ОТ изделия 8892961003.ОБ изделия 981021061104.Длина изделия по спинке767676775.Длина изделия по полочке787878796.Длина рукава 606060627.Обхват руки вверху 303234368.Обхват руки внизу 222324259.Ширина по плечам 39404142 ", , , taxable, standard, 1, , , , , , , 1, , , 990.00, "Категории > Женщинам > Одежда > ПИДЖАКИ; ЖИЛЕТЫ", , , "http://zakupka.com/storage/firms/27/10910/10910249/4d25506610ebaea.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d3ccbf32d119882.jpg, http://zakupka.com/storage/firms/27/10910/10910249/42effe2c4f8b4d1.jpg", производитель, "Glem", 1, 0, "код производителя", "60707", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "M, L, XL", 1, 0, "Цвет", "лиловый", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пиджак Питер", 1, 0, "visible", , "Состав: костюмка (80% вискоза, 18% полиэстер, 2% эластан) Растяжимость: нет Размерная сетка модели: S, M, L, XL Параметры: длина изделия: S-L-76 см, XL-77 см. Длина рукава: S-L-60 см, XL-62 см. Рост модели на фото: 170 см. Обхваты: 86-65-89. На модели размер S. Замеры изделия (см)  SMLXL1.ОГ изделия961001041082.ОТ изделия 8892961003.ОБ изделия 981021061104.Длина изделия по спинке767676775.Длина изделия по полочке787878796.Длина рукава 606060627.Обхват руки вверху 303234368.Обхват руки внизу 222324259.Ширина по плечам 39404142 ", , , taxable, standard, 1, , , , , , , 1, , , 990.00, "Категории > Женщинам > Одежда > ПИДЖАКИ; ЖИЛЕТЫ", , , "http://zakupka.com/storage/firms/27/10910/10910249/1160899c4677f41.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3e4d8243aceac04.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bd7bf398ddb5ecd.jpg", производитель, "Glem", 1, 0, "код производителя", "60705", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "S, M", 1, 0, "Цвет", "песочный", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пиджак Питер", 1, 0, "visible", , "Состав: костюмка (80% вискоза, 18% полиэстер, 2% эластан) Растяжимость: нет Размерная сетка модели: S, M, L, XL Параметры: длина изделия: S-L-76 см, XL-77 см. Длина рукава: S-L-60 см, XL-62 см. Рост модели на фото: 170 см. Обхваты: 86-65-89. На модели размер S. Замеры изделия (см)  SMLXL1.ОГ изделия961001041082.ОТ изделия 8892961003.ОБ изделия 981021061104.Длина изделия по спинке767676775.Длина изделия по полочке787878796.Длина рукава 606060627.Обхват руки вверху 303234368.Обхват руки внизу 222324259.Ширина по плечам 39404142 ", , , taxable, standard, 1, , , , , , , 1, , , 990.00, "Категории > Женщинам > Одежда > ПИДЖАКИ; ЖИЛЕТЫ", , , "http://zakupka.com/storage/firms/27/10910/10910249/12de8f166722325.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5b595f415ea64ba.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c545a5f93fa9475.jpg", производитель, "Glem", 1, 0, "код производителя", "60704", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "хаки", 1, 0, "Размер", "S, M, L, XL", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пижама Джой", 1, 0, "visible", , "ВерхСостав: кулир меланж (95% хлопок, 5% эластан) Растяжимость: средняя Параметры: длина изделия: S-L-56 см, XL-58 см. Длина рукава: S-L-18 см, XL-19 см. НизСостав: кулир меланж (95% хлопок, 5% эластан) Растяжимость: средняя Параметры: длина изделия: S-L-56 см, XL-58 см. Длина рукава: S-33 см, M-L-34 см, XL-35 см. Рост модели на фото: 171 см. Обхваты: 86-64-92. На модели размер S. Замеры изделия (см)  SMLXLВерх1.ОГ изделия9094981022.ОБ изделия (по нижнему краю)94981021063.Длина изделия по спинке565656584.Длина изделия по полочке595959615.Длина рукава 181818196.Обхват руки вверху323434367.Ширина по плечам 41424344Низ8.ОТ изделия (резинка в спокойном состоянии)707478829.ОТ изделия (резинка в растянутом состоянии)949810210610.ОБ изделия10010410811211.Длина изделия по боковому шву3334343512.Длина изделия по внутреннему шву777713.Обхват ноги вверху6264666814.Высота посадки64666870  ", , , taxable, standard, 1, , , , , , , 1, , , 590.00, "Категории > Женщинам > Нижнеё бельё > ДОМАШНЯЯ ОДЕЖДА > Пижамы", , , "http://zakupka.com/storage/firms/27/10910/10910249/52880a61efdf7e9.jpg", производитель, "Glem", 1, 0, "код производителя", "60491", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "M, L, XL", 1, 0, "Цвет", "бежевый-Единорожек", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM пижама Джой-1", 1, 0, "visible", , "ВерхСостав: кулир меланж (95% хлопок, 5% эластан) Растяжимость: средняя Параметры: длина изделия: S-L-56 см, XL-58 см. Длина рукава: S-L-18 см, XL-19 см. НизСостав: кулир меланж (95% хлопок, 5% эластан) Растяжимость: средняя Параметры: длина изделия: S-L-56 см, XL-58 см. Длина рукава: S-33 см, M-L-34 см, XL-35 см. Рост модели на фото: 171 см. Обхваты: 86-64-92. На модели размер S. Замеры изделия (см)  SMLXLВерх1.ОГ изделия9094981022.ОБ изделия (по нижнему краю)94981021063.Длина изделия по спинке565656584.Длина изделия по полочке595959615.Длина рукава 181818196.Обхват руки вверху323434367.Ширина по плечам 41424344Низ8.ОТ изделия (резинка в спокойном состоянии)707478829.ОТ изделия (резинка в растянутом состоянии)949810210610.ОБ изделия10010410811211.Длина изделия по боковому шву3334343512.Длина изделия по внутреннему шву777713.Обхват ноги вверху6264666814.Высота посадки64666870  ", , , taxable, standard, 1, , , , , , , 1, , , 580.00, "Категории > Женщинам > Нижнеё бельё > ДОМАШНЯЯ ОДЕЖДА > Пижамы", , , "http://zakupka.com/storage/firms/27/10910/10910249/9a30f0a7902ed92.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7b46e0e559714f0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/42556b818958ace.jpg", производитель, "Glem", 1, 0, "код производителя", "60501", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "S, L, XL", 1, 0, "Цвет", "голубой-Микки Маус", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
