ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Женские розовые босоножки 40", 1, 0, "visible", , "'сезон: лето размеры: 36-40 материал: натуральная замша внутри: кожа цвет: розовый + леопардовый принт подошва: 0,6-1,8 см высота без подошвы: 7,5 см производитель: Украина '36 - 23.5 37 - 24 38 - 24,5-25 39 - 25,5 40 - 26 Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1050.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/f4bd6c6e878476d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/484935eb9a08938.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ec3c6ccf5a7a4ee.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1ac99582e5145e5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/96c96a7956187e2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6f6d4c09c6a0d0b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/047cde791d05f4b.jpg", , , , , "код производителя", "5210/40", 1, 0, , , , , "Цвет", "розовый", 1, 0, "Тип носка", "закрытый", 1, 0, "Вид обуви", "Босоножки", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "40", 1, 0, "Замер по стельке", "26", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские рыжие замшевые кроссовки 36", 1, 0, "visible", , "Размеры: 36-40 Сезон: зима Материал: натуральная замша + кожа Внутри: полушерсть Высота подошвы: 2,5-4,5 см Высота кроссовка: 7 см Цвет: рыжий + черный Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26см полномерные Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1140.00, "хлам > Распродажа > Женская обувь > Зима", , , "http://zakupka.com/storage/firms/27/10910/10910249/879e93aeb7abbe7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f11473fa6128385.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6a159261b344a10.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5d98cc75c0a2c5b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3dec851575dd4ab.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e88f333c65e84a2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0a605d9430f0d22.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4f0b2b64bee97db.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e69d4e465f53f07.jpg", , , , , "код производителя", "6616-1/36", 1, 0, , , , , "Вид обуви", "Кроссовки", 1, 0, "Пол", "Женский", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские рыжие замшевые кроссовки 37", 1, 0, "visible", , "Размеры: 36-40 Сезон: зима Материал: натуральная замша + кожа Внутри: полушерсть Высота подошвы: 2,5-4,5 см Высота кроссовка: 7 см Цвет: рыжий + черный Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26см полномерные Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1140.00, "хлам > Распродажа > Женская обувь > Зима", , , "http://zakupka.com/storage/firms/27/10910/10910249/c551eccb782903e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b55ff1b1674a977.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cd44949ec09e868.jpg, http://zakupka.com/storage/firms/27/10910/10910249/21e7c611f6405f6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/38b2377944c3cb5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8a4e37224e84361.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ae373a67931305b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b260b8829d32691.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7c843a65b3a523f.jpg", , , , , "код производителя", "6616-1/37", 1, 0, , , , , "Вид обуви", "Кроссовки", 1, 0, "Пол", "Женский", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "24", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские сабо на каблуке; черные замшевые 36", 1, 0, "visible", , "Сезон: лето Размеры: 36-40 Цвет: черный Материал: натуральная замша Каблук: 6 см Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/4543a548a704c1d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/82b7894a7010cdb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/76783610043e78a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a18db76aedf5873.jpg, http://zakupka.com/storage/firms/27/10910/10910249/501542e23e5f8f5.jpg", , , , , "код производителя", "6002-1/36", 1, 0, , , , , "Цвет", "черный", 1, 0, "Тип носка", "открытый", 1, 0, "Вид обуви", "Сабо/Клоги", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские сабо на каблуке; черные замшевые 37", 1, 0, "visible", , "Сезон: лето Размеры: 36-40 Цвет: черный Материал: натуральная замша Каблук: 6 см Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/7734aac808fae1d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c22cb40d874f50e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2e16f89a1f9b816.jpg, http://zakupka.com/storage/firms/27/10910/10910249/88eae95776b7be2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6ac091830e14df6.jpg", , , , , "код производителя", "6002-1/37", 1, 0, , , , , "Цвет", "черный", 1, 0, "Тип носка", "открытый", 1, 0, "Вид обуви", "Сабо/Клоги", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "24", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские сапоги - трубы зима 36", 1, 0, "visible", , "Цвет: серый Материал: натуральная замша Утеплитель: набивная овчина (евро) Подошва: 1 - 3 см Высота сапога: 42,5 см без подошвы Обхват голени: 36 см Обхват верха сапога: 35 см 36-23см 37-23,5-24см 38-24,5см 39-25, см 40-25,5-26см маломерки Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 2330.00, "хлам > Распродажа > Женская обувь > Зима", , , "http://zakupka.com/storage/firms/27/10910/10910249/96391ae6f549969.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1136247b331cb28.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7e4ca6c818525bd.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5c17a49e37f40eb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/74df076b3cda25e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/822cbab241f92ce.jpg", , , , , "код производителя", "4167е/36", 1, 0, , , , , "Цвет", "серый", 1, 0, "Сезон", "зима", 1, 0, "Вид обуви", "Сапоги", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Материал подкладки", "Набивная овчина", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские сапоги деми 36", 1, 0, "visible", , "Сезон: деми Размеры: 36 -40 Цвет: черные Материал: натуральная кожа Утеплитель: байка Подошва: 1 - 3,5 см Высота: 36,5 см без каблука Обхват голени: 36 см Обхват верха сапога: 37 см плюс резинка Производитель: Украина 36-23см 37-23,5-24см 38-24,5см 39-25см 40-25,5-26см маломерки Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 2100.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/adb25999303b7f0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/580f31f0143a803.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a2973662112c4cf.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0202c4c82758798.jpg, http://zakupka.com/storage/firms/27/10910/10910249/78dbc2b6c40c9ca.jpg", , , , , "код производителя", "4136д/36", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Вид обуви", "Сапоги", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Сезон", "Деми", 1, 0, "Материал подкладки", "Байка", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские сапоги деми 36", 1, 0, "visible", , "Сезон: деми Размеры: 36 -40 Цвет: черные Материал: натуральная кожа Утеплитель: байка Подошва: 1 - 5,5 см Высота: 40 см без каблука Обхват голени: 36 см Обхват верха сапога: 37 см плюс резинка Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 2100.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/14f2b5cc0b0682a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f22ed4660f97112.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6c5dc31999c4c73.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b79a459043657fc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/dce36132dcecbd9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ee1cf5fa4ff066f.jpg", , , , , "код производителя", "4137д/36", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Вид обуви", "Сапоги", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Сезон", "Весна/осень", 1, 0, "Материал подкладки", "Байка", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские сапоги деми 37", 1, 0, "visible", , "Сезон: деми Размеры: 36 -40 Цвет: черные Материал: натуральная кожа Утеплитель: байка Подошва: 1 - 3,5 см Высота: 36,5 см без каблука Обхват голени: 36 см Обхват верха сапога: 37 см плюс резинка Производитель: Украина 36-23см 37-23,5-24см 38-24,5см 39-25см 40-25,5-26см маломерки Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 2100.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/620ffe1c65c96ec.jpg, http://zakupka.com/storage/firms/27/10910/10910249/199e77baee1ce76.jpg, http://zakupka.com/storage/firms/27/10910/10910249/da80052b3a929b9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0cb7681e83c94f2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4fc19a8428309c0.jpg", , , , , "код производителя", "4136д/37", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Вид обуви", "Сапоги", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Сезон", "Деми", 1, 0, "Материал подкладки", "Байка", 1, 0, "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "23, 5-24", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские сапоги деми 39", 1, 0, "visible", , "Сезон: деми Размеры: 36 -40 Цвет: черные Материал: натуральная кожа Утеплитель: байка Подошва: 1 - 3,5 см Высота: 36,5 см без каблука Обхват голени: 36 см Обхват верха сапога: 37 см плюс резинка Производитель: Украина 36-23см 37-23,5-24см 38-24,5см 39-25см 40-25,5-26см маломерки Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 2100.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/ff914356b41d952.jpg, http://zakupka.com/storage/firms/27/10910/10910249/96b1cecc71a66df.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7948cd30f47d992.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a7e8634fd484562.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6c4730e3d02f97f.jpg", , , , , "код производителя", "4136д/39", 1, 0, , , , , "Цвет", "черный", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
