ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Женские велюровые фиолетовые босоножки на каблуке", 1, 0, "visible", , "Сезон: лето Материал: натуральный велюр Внутри: кожа Цвет: фиолетовый Каблук: 6см Высота: 7,5см без каблука Размеры: 36-40 Производитель: Украина Отшив: нет 36-23,5см 37-24см 38-24,5-25см 39-25,5cм 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 780.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/a2fae35afc14b2c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b2aabfb4f7ac0d4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7457d0697fdc76b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5b6f7f9248a2b31.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4fe0bb1b82ee6a7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3036576fa893cc6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bc0c2a796c947ff.jpg, http://zakupka.com/storage/firms/27/10910/10910249/dac5cfc544143f9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d81a428ac5415bb.jpg", , , , , "код производителя", "5609-3/37", 1, 0, , , , , "Цвет", "фиолетовый", 1, 0, "Материал верха", "натуральный велюр", 1, 0, "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "24", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Лето", 1, 0, "Вид обуви", "Босоножки", 1, 0, "Материал подкладки", "Кожаная подкладка", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские велюровые фиолетовые босоножки на каблуке", 1, 0, "visible", , "Сезон: лето Материал: натуральный велюр Внутри: кожа Цвет: фиолетовый Каблук: 6см Высота: 7,5см без каблука Размеры: 36-40 Производитель: Украина Отшив: нет 36-23,5см 37-24см 38-24,5-25см 39-25,5cм 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 780.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/e203f0ff31108e3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/62301f248574986.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3cc19bb1c736e9a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3cb588fd04219a1.jpg, http://zakupka.com/storage/firms/27/10910/10910249/457225844e85ce7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/079f96565a18d26.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b7ce66919107e8c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1dc22daebdc24bd.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8391f9863668b32.jpg", , , , , "код производителя", "5609-3/39", 1, 0, , , , , "Цвет", "фиолетовый", 1, 0, "Материал верха", "натуральный велюр", 1, 0, "Выберите нужный размер", "39", 1, 0, "Замер по стельке", "25, 5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Лето", 1, 0, "Вид обуви", "Босоножки", 1, 0, "Материал подкладки", "Кожаная подкладка", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские велюровые черные босоножки с леопардовыми вставками 35", 1, 0, "visible", , "Сезон: лето Размеры: 35-41 Цвет: черный /леопард Материал: велюр Внутри: кожа Подошва: 1-6,5см Высота без подошвы: 7,8см Производитель: Украина Отшив: нет 35-23см 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см", , , taxable, standard, 1, , , , , , , 1, , , 1450.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/6be2e2ed095f54d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/084eb72af70e7ce.jpg, http://zakupka.com/storage/firms/27/10910/10910249/be17f6666588e32.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7dbcb9449655b3b.jpg", , , , , "код производителя", "7331/35", 1, 0, , , , , "Тип носка", "открытый", 1, 0, "Вид обуви", "Босоножки", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Выберите нужный размер", "35", 1, 0, "Замер по стельке", "23", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские велюровые черные босоножки с леопардовыми вставками 39", 1, 0, "visible", , "Сезон: лето Размеры: 35-41 Цвет: черный /леопард Материал: велюр Внутри: кожа Подошва: 1-6,5см Высота без подошвы: 7,8см Производитель: Украина Отшив: нет 35-23см 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см", , , taxable, standard, 1, , , , , , , 1, , , 1450.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/ddbc4c7bcd49782.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d7e5233326190bc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/af7553cfeac2ef7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/85626588735f40e.jpg", , , , , "код производителя", "7331/39", 1, 0, , , , , "Тип носка", "открытый", 1, 0, "Вид обуви", "Босоножки", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Выберите нужный размер", "39", 1, 0, "Замер по стельке", "25, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские велюровые черные босоножки с леопардовыми вставками 41", 1, 0, "visible", , "Сезон: лето Размеры: 35-41 Цвет: черный /леопард Материал: велюр Внутри: кожа Подошва: 1-6,5см Высота без подошвы: 7,8см Производитель: Украина Отшив: нет 35-23см 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см", , , taxable, standard, 1, , , , , , , 1, , , 1450.00, "хлам > Распродажа > Женская обувь > Лето", , , "http://zakupka.com/storage/firms/27/10910/10910249/39faa8cea4efb05.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5469edf45ccbe21.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5fd97e6dc93d2e9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/dcc526d766cd98e.jpg", , , , , "код производителя", "7331/41", 1, 0, , , , , "Тип носка", "открытый", 1, 0, "Вид обуви", "Босоножки", 1, 0, "Состояние", "Новое", 1, 0, "Каблук/Подошва", "Каблук", 1, 0, "Выберите нужный размер", "41", 1, 0, "Замер по стельке", "27", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские голубые туфли на шнурках", 1, 0, "visible", , "Сезон: деми Размеры: 36-41 Материал: натуральная замша Цвет: голубой Подошва: 2 - 3см Высота: 7см без подошвы Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/fbbe903b11e7f8d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/247c43e690659df.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2c202356992b609.jpg, http://zakupka.com/storage/firms/27/10910/10910249/dc5c97a43e08532.jpg, http://zakupka.com/storage/firms/27/10910/10910249/68fa1cefad1c8dc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8c532f973d9a9cd.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1e586124862a3eb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f8dfcd857ac8bf0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d463cd205dc7715.jpg", , , , , "код производителя", "3073-1/36", 1, 0, , , , , "Цвет", "голубой", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские голубые туфли на шнурках", 1, 0, "visible", , "Сезон: деми Размеры: 36-41 Материал: натуральная замша Цвет: голубой Подошва: 2 - 3см Высота: 7см без подошвы Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/30528f912cffe13.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0061c5efa41c51a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/07f919c91f075e0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c3008dcae598152.jpg, http://zakupka.com/storage/firms/27/10910/10910249/039a1233c9f364a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/df2469477b0fbc9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/aa934b0dceb4e72.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ae9e51f53ed9e1d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4fb974f3b91abf4.jpg", , , , , "код производителя", "3073-1/37", 1, 0, , , , , "Цвет", "голубой", 1, 0, "Застежка", "Шнуровка", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Весна/осень", 1, 0, "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "24", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские голубые туфли на шнурках", 1, 0, "visible", , "Сезон: деми Размеры: 36-41 Материал: натуральная замша Цвет: голубой Подошва: 2 - 3см Высота: 7см без подошвы Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/07610fdb357417d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b368503b99adb6b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/616d29e690f7e71.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bfb72c84a38e972.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ab9b3fb389cb391.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e1dc8f290e31713.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e9d2cf7bdb978bd.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a586f6af6959288.jpg, http://zakupka.com/storage/firms/27/10910/10910249/15fc0898594a7d0.jpg", , , , , "код производителя", "3073-1/38", 1, 0, , , , , "Цвет", "голубой", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские голубые туфли на шнурках", 1, 0, "visible", , "Сезон: деми Размеры: 36-41 Материал: натуральная замша Цвет: голубой Подошва: 2 - 3см Высота: 7см без подошвы Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/fd73bf81abb2dce.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6b98b7a29e77bc7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9d04c30d884c14e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/efa3b53f68c4b7e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/37392f9e56f876c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6c488ac77099b6b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2c095bfd5bc9b7b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/db6735eea7b1736.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c75931b8a082e08.jpg", , , , , "код производителя", "3073-1/39", 1, 0, , , , , "Цвет", "голубой", 1, 0, "Застежка", "Шнуровка", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Весна/осень", 1, 0, "Выберите нужный размер", "39", 1, 0, "Замер по стельке", "25.5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Женские голубые туфли на шнурках", 1, 0, "visible", , "Сезон: деми Размеры: 36-41 Материал: натуральная замша Цвет: голубой Подошва: 2 - 3см Высота: 7см без подошвы Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "хлам > Распродажа > Женская обувь > Деми", , , "http://zakupka.com/storage/firms/27/10910/10910249/91c4f42778e0861.jpg, http://zakupka.com/storage/firms/27/10910/10910249/86f4f4bce536746.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ad1250529b7fc15.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cc4022b64bba4ea.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8ea80caaeda5b6e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bf724a2ce4c7d27.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2d220a1d9d1ee61.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ae0035b0619704c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2dff99d1e1febb4.jpg", , , , , "код производителя", "3073-1/41", 1, 0, , , , , "Цвет", "голубой", 1, 0, "Застежка", "Шнуровка", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Весна/осень", 1, 0, "Выберите нужный размер", "41", 1, 0, "Замер по стельке", "27", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
