ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Туфли La Rose 1090 42 (28;3 см ) Коричневая кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/31543ec4d570ff9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0d22cb8bf314c69.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cbee36aa6cb92df.jpg, http://zakupka.com/storage/firms/27/10910/10910249/414659dd88997af.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c58e10b71ae84f5.jpg", , , , , , , , , , , , , "Цвет", "коричневый", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная замша", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "42 (28,3 см )", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1090 43(28;8см) Коричневая кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/6c78d1b91795eb1.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a8016ed411502f5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/280b019e5e73835.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e75370220977089.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0dee26967275da2.jpg", , , , , , , , , , , , , "Цвет", "коричневый", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная замша", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "43(28,8см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1090 44( 29;5 см) Коричневая кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/90a37f165ebcb7e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b44ac67ffb436fb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ddfdbdea0885ae2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bc184694203a808.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7b9dae06a7769a8.jpg", , , , , , , , , , , , , "Цвет", "коричневый", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная замша", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "44( 29,5 см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1090 45( 30;2см) Коричневая кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/2f825dd3f7167bf.jpg, http://zakupka.com/storage/firms/27/10910/10910249/eb7205027ea056d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7796edaedf6eb02.jpg, http://zakupka.com/storage/firms/27/10910/10910249/fee5decc35cce62.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0cef66ad61a7a8c.jpg", , , , , , , , , , , , , "Цвет", "коричневый", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная замша", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "45( 30,2см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1090 41 ( 27;5см ) Черная кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/af3b4e41f0858aa.jpg, http://zakupka.com/storage/firms/27/10910/10910249/44379be59817413.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5ac5c138591b78c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ce630ba0fb45e66.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1ee042feeec0223.jpg", , , , , , , , , , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная кожа", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "41 ( 27,5см )", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1090 43(28;8см) Черная кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/645e4e4725338b0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9f5140cebe41ac5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/da587d230182811.jpg, http://zakupka.com/storage/firms/27/10910/10910249/855fd7015620fe8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/126daf72c127ebe.jpg", , , , , , , , , , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная кожа", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "43(28,8см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1090 44( 29;5 см) Черная кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/fd4d29eca2c01c0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b562434406cb582.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c3aad9b819c648c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/81c4ae95ebf10d3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f1183b536012bca.jpg", , , , , , , , , , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная кожа", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "44( 29,5 см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1090 45( 30;2см) Черная кожа", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/9462cf7ec0d1c7c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a3443b39ec3f154.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ae3a1f9cb18b45c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4f60cce55f0ea4b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9ae35290a7f271b.jpg", , , , , , , , , , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная кожа", 1, 0, "Страна", "Украина", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "45( 30,2см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1083 40 (27см) Синяя кожа замша", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/9e74e9a9ec8d90b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/170f13a6edeb6f1.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e50ceb9571cff84.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3d3330b32fdeac7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b6db67eecfdf823.jpg", , , , , , , , , , , , , "Цвет", "синий", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная кожа", 1, 0, "Страна", "Украина", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "40 (27см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли La Rose 1083 43(29см) Синяя кожа замша", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи", , , taxable, standard, 1, , , , , , , 1, , , 1400.00, "Категории > Мужчинам > Обувь > Мужские туфли", , , "http://zakupka.com/storage/firms/27/10910/10910249/551c5487c680758.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7a66ed1a8153616.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3fd20811234670e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4b0f59c931ea9bd.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3701c1714615384.jpg", , , , , , , , , , , , , "Цвет", "синий", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная кожа", 1, 0, "Страна", "Украина", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "43(29см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
