ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Кроссовки на девочку кожаные черного цвета", 1, 0, "visible", , "Сезон: деми Размеры: 32-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожподкладка Материал подошвы: Тэп Высота без подошвы: 5см Подошва: 2-4см Производитель: Украина Отшив: да, 14-20 раб. дней 32-21см 33-21,5см 34-22см 35-23см 36-23,5см 37-24-24,5см 38-25см 39-25,5см 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Демисезон для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/b86b32e19d4e960.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2cb1a2162b8dc66.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9ecc5ac1262f66e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/265f1a82c69f638.jpg, http://zakupka.com/storage/firms/27/10910/10910249/64a1c3665b714a2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2f84bf4c04a707a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3aaa6550910cfd7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d7d341fa9e8188a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b1dd150ce4ea65c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/466c05e4c8623f5.jpg", , , , , "код производителя", "1747-1/35", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "35", 1, 0, "Замер по стельке", "23", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на девочку кожаные черного цвета", 1, 0, "visible", , "Сезон: деми Размеры: 32-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожподкладка Материал подошвы: Тэп Высота без подошвы: 5см Подошва: 2-4см Производитель: Украина Отшив: да, 14-20 раб. дней 32-21см 33-21,5см 34-22см 35-23см 36-23,5см 37-24-24,5см 38-25см 39-25,5см 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Демисезон для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/241f57a9e6ec586.jpg, http://zakupka.com/storage/firms/27/10910/10910249/550e8c6cef5555f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6c9b0569d48c3e5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/aa7dc53bafd463f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/fc510ce853d8594.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f09a0e5e8a10af4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b2b5672597f425d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6c1b6831e9d20d2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/738817183c0f0c8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0155490f4743752.jpg", , , , , "код производителя", "1747-1/36", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23.5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на девочку кожаные черного цвета", 1, 0, "visible", , "Сезон: деми Размеры: 32-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожподкладка Материал подошвы: Тэп Высота без подошвы: 5см Подошва: 2-4см Производитель: Украина Отшив: да, 14-20 раб. дней 32-21см 33-21,5см 34-22см 35-23см 36-23,5см 37-24-24,5см 38-25см 39-25,5см 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Демисезон для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/058b92c0dbb5bdc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/48997bf01265931.jpg, http://zakupka.com/storage/firms/27/10910/10910249/112906e402ebbbb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d25f8eb791c138c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4c5c6ecc4d3152d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/72e854887ef1acd.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7519cd669fc66de.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6328cf6226e1e98.jpg, http://zakupka.com/storage/firms/27/10910/10910249/36552508b2b233a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2547930301d2486.jpg", , , , , "код производителя", "1747-1/37", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "24-24.5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на девочку кожаные черного цвета", 1, 0, "visible", , "Сезон: деми Размеры: 32-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожподкладка Материал подошвы: Тэп Высота без подошвы: 5см Подошва: 2-4см Производитель: Украина Отшив: да, 14-20 раб. дней 32-21см 33-21,5см 34-22см 35-23см 36-23,5см 37-24-24,5см 38-25см 39-25,5см 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Демисезон для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/1bf222305ebd222.jpg, http://zakupka.com/storage/firms/27/10910/10910249/58dfdbdd3998013.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a60c1c95c43b43a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c937f10755f92fc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2c6af77dc95329f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6eb569335567ae4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/44db9f0201b8048.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0517598400b14b7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cfe012c26620f21.jpg, http://zakupka.com/storage/firms/27/10910/10910249/01fb49dd912ecba.jpg", , , , , "код производителя", "1747-1/38", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "38", 1, 0, "Замер по стельке", "25", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на девочку кожаные черного цвета", 1, 0, "visible", , "Сезон: деми Размеры: 32-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожподкладка Материал подошвы: Тэп Высота без подошвы: 5см Подошва: 2-4см Производитель: Украина Отшив: да, 14-20 раб. дней 32-21см 33-21,5см 34-22см 35-23см 36-23,5см 37-24-24,5см 38-25см 39-25,5см 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Демисезон для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/220fbcdd756f195.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7c85cfae57a57eb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/40912b54a609a8a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f2169406c380c52.jpg, http://zakupka.com/storage/firms/27/10910/10910249/61585235bd5e788.jpg, http://zakupka.com/storage/firms/27/10910/10910249/fb8fe5ed9541281.jpg, http://zakupka.com/storage/firms/27/10910/10910249/79d5c23f8cd085c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d29d7aea5df2884.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9e916d59b285f71.jpg, http://zakupka.com/storage/firms/27/10910/10910249/769ba5f98a48104.jpg", , , , , "код производителя", "1747-1/39", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "39", 1, 0, "Замер по стельке", "25.5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на девочку кожаные черного цвета", 1, 0, "visible", , "Сезон: деми Размеры: 32-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожподкладка Материал подошвы: Тэп Высота без подошвы: 5см Подошва: 2-4см Производитель: Украина Отшив: да, 14-20 раб. дней 32-21см 33-21,5см 34-22см 35-23см 36-23,5см 37-24-24,5см 38-25см 39-25,5см 40-26-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Демисезон для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/1b4191b3ea26421.jpg, http://zakupka.com/storage/firms/27/10910/10910249/878bdaff853a2f7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6c36f967d143572.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b337663127f005c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c9a016d0eea354e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a9c89325deb6e63.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5e3eb7b07c36a8b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/981a0c1d106a39a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4c8258c0f21d122.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1336597871899c6.jpg", , , , , "код производителя", "1747-1/40", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "40", 1, 0, "Замер по стельке", "26-26.5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на мальчика кожаные черные", 1, 0, "visible", , "Сезон: деми Размеры: 32-39 Цвет: черный Материал верха: натуральная кожа+ замша Внутри: кожподкладка Подошва: пена Высота без подошвы: 5,5см Подошва: 1-3см Производитель: Украина Отшив: 10-14 раб. дней 32-20,5см 33-21см 34-22см 35-22,5см 36-23см 37-23,5-24см 38-24,5см 39-25см", , , taxable, standard, 1, , , , , , , 1, , , 1200.00, "Категории > Детям > Мальчикам > Мальчикам > Деми для мальчиков", , , "http://zakupka.com/storage/firms/27/10910/10910249/d4893812b03a385.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ea88cabafc37b9d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ae4651f23529d1b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1b972bdbbe685e8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7c0ef71b3dfca00.jpg", , , , , "код производителя", "7713/32", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "32", 1, 0, "Замер по стельке", "20.5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на мальчика кожаные черные", 1, 0, "visible", , "Сезон: деми Размеры: 32-39 Цвет: черный Материал верха: натуральная кожа+ замша Внутри: кожподкладка Подошва: пена Высота без подошвы: 5,5см Подошва: 1-3см Производитель: Украина Отшив: 10-14 раб. дней 32-20,5см 33-21см 34-22см 35-22,5см 36-23см 37-23,5-24см 38-24,5см 39-25см", , , taxable, standard, 1, , , , , , , 1, , , 1200.00, "Категории > Детям > Мальчикам > Мальчикам > Деми для мальчиков", , , "http://zakupka.com/storage/firms/27/10910/10910249/233d195f57f4b5f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c17b8a9b50dcf0d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5eddcec10e6cec0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/23bd919eedbaffc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/13bf5eeaf5bd450.jpg", , , , , "код производителя", "7713/33", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "33", 1, 0, "Замер по стельке", "21", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на мальчика кожаные черные", 1, 0, "visible", , "Сезон: деми Размеры: 32-39 Цвет: черный Материал верха: натуральная кожа+ замша Внутри: кожподкладка Подошва: пена Высота без подошвы: 5,5см Подошва: 1-3см Производитель: Украина Отшив: 10-14 раб. дней 32-20,5см 33-21см 34-22см 35-22,5см 36-23см 37-23,5-24см 38-24,5см 39-25см", , , taxable, standard, 1, , , , , , , 1, , , 1200.00, "Категории > Детям > Мальчикам > Мальчикам > Деми для мальчиков", , , "http://zakupka.com/storage/firms/27/10910/10910249/4b1c0876d8e2000.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1b97838f2a5b8ff.jpg, http://zakupka.com/storage/firms/27/10910/10910249/424e219962f1b12.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b9aea8b95e0cb78.jpg, http://zakupka.com/storage/firms/27/10910/10910249/298bbc39dd24d9c.jpg", , , , , "код производителя", "7713/34", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "34", 1, 0, "Замер по стельке", "22", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Кроссовки на мальчика кожаные черные", 1, 0, "visible", , "Сезон: деми Размеры: 32-39 Цвет: черный Материал верха: натуральная кожа+ замша Внутри: кожподкладка Подошва: пена Высота без подошвы: 5,5см Подошва: 1-3см Производитель: Украина Отшив: 10-14 раб. дней 32-20,5см 33-21см 34-22см 35-22,5см 36-23см 37-23,5-24см 38-24,5см 39-25см", , , taxable, standard, 1, , , , , , , 1, , , 1200.00, "Категории > Детям > Мальчикам > Мальчикам > Деми для мальчиков", , , "http://zakupka.com/storage/firms/27/10910/10910249/e63c63d3cf7611f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/30b4886eebe3b37.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d4b941a1b26bb10.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7e04cfa00288e66.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3c0525af2377a01.jpg", , , , , "код производителя", "7713/35", 1, 0, , , , , "Цвет", "черный", 1, 0, "Выберите нужный размер", "35", 1, 0, "Замер по стельке", "22.5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Кроссовки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
