ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Туфли мужские черные кожаные на шнурках 40", 1, 0, "visible", , "размеры: 40-45 материал: натуральная кожа Внутри кожаная подкладка Подошва 0,5-2 см Высота 8 см без подошвы производитель: Украина 40-26-26,5см 41-27-27,5см 42-28см 43-28,5-29см 44-29-29,5см 45-30см Отшив: да, 7-10 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1120.00, "Категории > Мужчинам > Обувь > Туфли; кеды; мокасины", , , "http://zakupka.com/storage/firms/27/10910/10910249/46f6cfaae20a4f2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9dff1931e1add97.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e7a354d770b9d36.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b4c6b44b915578c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9b06b5dd3c8710f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f1aca34006bc543.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9428692b23cbe4b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e3fe9cd7b047cc1.jpg, http://zakupka.com/storage/firms/27/10910/10910249/434e52762aef08d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1e7cbb175fdf7e2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/59ddd37b8c0d87e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d2ab9f315f676de.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7c4c33f818b47d8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/60fab5e60337f28.jpg, http://zakupka.com/storage/firms/27/10910/10910249/60cdb7d6928ae45.jpg", , , , , "код производителя", "2453-1/40", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "40", 1, 0, "Замер по стельке", "26-26, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли мужские черные кожаные на шнурках 41", 1, 0, "visible", , "размеры: 40-45 материал: натуральная кожа Внутри кожаная подкладка Подошва 0,5-2 см Высота 8 см без подошвы производитель: Украина 40-26-26,5см 41-27-27,5см 42-28см 43-28,5-29см 44-29-29,5см 45-30см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1200.00, "Категории > Мужчинам > Обувь > Туфли; кеды; мокасины", , , "http://zakupka.com/storage/firms/27/10910/10910249/6f13f7c26c88683.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b7f26181a597932.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5e884c170126ccf.jpg, http://zakupka.com/storage/firms/27/10910/10910249/529cd7be4c1afa2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0e1c07be1d7122b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cebfece6d728575.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d74b23fd2e17e7c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0bbc55618a91d3b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6af2a86f20c75b4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c77910ae21f3afa.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a126683e02aeb4f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e4b962b556247f2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/159378a3dd4a6a9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/847576957d75173.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6fdf0b69182ecad.jpg", , , , , "код производителя", "2453-1/41", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "41", 1, 0, "Замер по стельке", "27-27, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли мужские черные кожаные на шнурках 42", 1, 0, "visible", , "размеры: 40-45 материал: натуральная кожа Внутри кожаная подкладка Подошва 0,5-2 см Высота 8 см без подошвы производитель: Украина 40-26-26,5см 41-27-27,5см 42-28см 43-28,5-29см 44-29-29,5см 45-30см Отшив: да, 7-10 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1120.00, "Категории > Мужчинам > Обувь > Туфли; кеды; мокасины", , , "http://zakupka.com/storage/firms/27/10910/10910249/71f9a18962b9368.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f7a4aa0fbcb8b57.jpg, http://zakupka.com/storage/firms/27/10910/10910249/84afb38c32fe147.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d9cb95f727778ea.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a9f74aac3ea2c83.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8f290222bbde2f9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cce22d77a3484cc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/71b14c91ca1d7c6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2c9eaf406075e5e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f085ae38d3de499.jpg, http://zakupka.com/storage/firms/27/10910/10910249/312933bffb1ed7a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4b1a3ddbe84989e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/66969e147e64fb6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/19a6b941938f358.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e31bc9d45189ba2.jpg", , , , , "код производителя", "2453-1/42", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "42", 1, 0, "Замер по стельке", "28", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли мужские черные кожаные на шнурках 43", 1, 0, "visible", , "размеры: 40-45 материал: натуральная кожа Внутри кожаная подкладка Подошва 0,5-2 см Высота 8 см без подошвы производитель: Украина 40-26-26,5см 41-27-27,5см 42-28см 43-28,5-29см 44-29-29,5см 45-30см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1200.00, "Категории > Мужчинам > Обувь > Туфли; кеды; мокасины", , , "http://zakupka.com/storage/firms/27/10910/10910249/5e46080ee5c503e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/de3f4c6df8fbae5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/33ec8f15f7740d5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e16b98087a28454.jpg, http://zakupka.com/storage/firms/27/10910/10910249/116bbaed605ecfa.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b49311ece2c0506.jpg, http://zakupka.com/storage/firms/27/10910/10910249/43e279634c256b5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5ff169a76686ce7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f832e9c7fc81a7d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d7d87100e4f1c4f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4b084e551aa7611.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1798694f16207ee.jpg, http://zakupka.com/storage/firms/27/10910/10910249/80f18c06efe8405.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3081e937ddc859d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5c99a83b24079c6.jpg", , , , , "код производителя", "2453-1/43", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "43", 1, 0, "Замер по стельке", "28, 5-29", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли мужские черные кожаные на шнурках 44", 1, 0, "visible", , "размеры: 40-45 материал: натуральная кожа Внутри кожаная подкладка Подошва 0,5-2 см Высота 8 см без подошвы производитель: Украина 40-26-26,5см 41-27-27,5см 42-28см 43-28,5-29см 44-29-29,5см 45-30см Отшив: нет", , , taxable, standard, 1, , , , , , , 1, , , 1200.00, "Категории > Мужчинам > Обувь > Туфли; кеды; мокасины", , , "http://zakupka.com/storage/firms/27/10910/10910249/30efec75cd47131.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a88d4568812f062.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d2360c2a4ce774c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c9dadb11da1811d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/09164aabdbd27b6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/68ec6f3d02c5f1a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4eea5b16e424652.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3d01bc8c2a7e366.jpg, http://zakupka.com/storage/firms/27/10910/10910249/675a4cc333ffcea.jpg, http://zakupka.com/storage/firms/27/10910/10910249/baba47bad49a507.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c554c43b6f4c272.jpg, http://zakupka.com/storage/firms/27/10910/10910249/633bee08ce25a10.jpg, http://zakupka.com/storage/firms/27/10910/10910249/54fa37f9c653844.jpg, http://zakupka.com/storage/firms/27/10910/10910249/464071b8d8b90f8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b84aa7bf281466b.jpg", , , , , "код производителя", "2453-1/44", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "44", 1, 0, "Замер по стельке", "29-29, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли мужские черные кожаные на шнурках 45", 1, 0, "visible", , "размеры: 40-45 материал: натуральная кожа Внутри кожаная подкладка Подошва 0,5-2 см Высота 8 см без подошвы производитель: Украина 40-26-26,5см 41-27-27,5см 42-28см 43-28,5-29см 44-29-29,5см 45-30см Отшив: да, 7-10 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1120.00, "Категории > Мужчинам > Обувь > Туфли; кеды; мокасины", , , "http://zakupka.com/storage/firms/27/10910/10910249/bd9de0df007ded3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/76eec9e01006a27.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d7f774dd3231e70.jpg, http://zakupka.com/storage/firms/27/10910/10910249/95f7d117d7bcdc5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/07d09ed3f6f5880.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1903b0b64181f5f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/af92ae4af8e688a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0079cf8cac59c1a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/85e80a41803b753.jpg, http://zakupka.com/storage/firms/27/10910/10910249/25c7ef4a9070d2f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ef5daecc34d4b1b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/244c284b9ce7da9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8ee975f2e62bf3a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f2316d16684a382.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bed983b740bd1cf.jpg", , , , , "код производителя", "2453-1/45", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Состояние", "Новое", 1, 0, "Выберите нужный размер", "45", 1, 0, "Замер по стельке", "30", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли-лодочки женские кожаные красные на шпильке", 1, 0, "visible", , "Сезон: деми Размеры: 36-40 Цвет: красный Материал верха: натуральная кожа Внутри: кожа Подошва: 0,2-11см Высота без подошвы: 6,5см Производитель: Украина 36-23см 37-23,5см 38-24-24,5см 39-25см 40-25,5-26см маломерки Отшив: да, 14-20 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "Категории > Женщинам > Обувь > Демисезон > Туфли на каблуке  платформе  танкетке", , , "http://zakupka.com/storage/firms/27/10910/10910249/458d510fc966884.jpg, http://zakupka.com/storage/firms/27/10910/10910249/329cfa6c97fd397.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6854b4c2d53b6e6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2975f820bad8266.jpg, http://zakupka.com/storage/firms/27/10910/10910249/fd6cc660ea74724.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f34947c14733d0d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/94ac1f5557ad603.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b845934d25353ed.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ea3979b62ef9ee2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/267787e39cff120.jpg", , , , , "код производителя", "2964-7/36", 1, 0, , , , , "Цвет", "красный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Туфли", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли-лодочки женские кожаные красные на шпильке", 1, 0, "visible", , "Сезон: деми Размеры: 36-40 Цвет: красный Материал верха: натуральная кожа Внутри: кожа Подошва: 0,2-11см Высота без подошвы: 6,5см Производитель: Украина 36-23см 37-23,5см 38-24-24,5см 39-25см 40-25,5-26см маломерки Отшив: да, 14-20 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "Категории > Женщинам > Обувь > Демисезон > Туфли на каблуке  платформе  танкетке", , , "http://zakupka.com/storage/firms/27/10910/10910249/b33c4c27753d0c8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9fe6901928fb46a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8ac1d7755738394.jpg, http://zakupka.com/storage/firms/27/10910/10910249/05343338864a432.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cee9575ad650b82.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1ee549e40b08bec.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8517508c0061a74.jpg, http://zakupka.com/storage/firms/27/10910/10910249/98e604bf9cef404.jpg, http://zakupka.com/storage/firms/27/10910/10910249/dca26053e77a870.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8b1f2eac974c3ab.jpg", , , , , "код производителя", "2964-7/40", 1, 0, , , , , "Цвет", "красный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Выберите нужный размер", "40", 1, 0, "Замер по стельке", "25, 5-26", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Туфли", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли-лодочки женские кожаные черные на шпильке", 1, 0, "visible", , "Сезон: деми Размеры: 36-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожа Подошва: 0,2-11см Высота без подошвы: 6,5см Производитель: Украина 36-23см 37-23,5см 38-24-24,5см 39-25см 40-25,5-26см маломерки Отшив: да, 14-20 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1550.00, "Категории > Женщинам > Обувь > Демисезон > Туфли на каблуке  платформе  танкетке", , , "http://zakupka.com/storage/firms/27/10910/10910249/4788f06d130381a.jpg, http://zakupka.com/storage/firms/27/10910/10910249/39f9334fc09860e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bccc6f170176953.jpg, http://zakupka.com/storage/firms/27/10910/10910249/de7d57824c7ab47.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6a8ea06fe45a225.jpg, http://zakupka.com/storage/firms/27/10910/10910249/addab7878501c42.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e8713415a63d683.jpg, http://zakupka.com/storage/firms/27/10910/10910249/196c64d60cdc625.jpg, http://zakupka.com/storage/firms/27/10910/10910249/84d290666da1529.jpg, http://zakupka.com/storage/firms/27/10910/10910249/571af3164a1eeac.jpg", , , , , "код производителя", "2964-8/36", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Туфли", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Туфли-лодочки женские кожаные черные на шпильке", 1, 0, "visible", , "Сезон: деми Размеры: 36-40 Цвет: черный Материал верха: натуральная кожа Внутри: кожа Подошва: 0,2-11см Высота без подошвы: 6,5см Производитель: Украина 36-23см 37-23,5см 38-24-24,5см 39-25см 40-25,5-26см маломерки Отшив: да, 14-20 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1440.00, "Категории > Женщинам > Обувь > Демисезон > Туфли на каблуке  платформе  танкетке", , , "http://zakupka.com/storage/firms/27/10910/10910249/d9178fefc99e33c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5c92db0ce8187a9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c418b8a34146672.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5435d5929132d08.jpg, http://zakupka.com/storage/firms/27/10910/10910249/84c83bc516e787e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8ec6ec7bb2e7db9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d5c5f5c864cd229.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a289e6e56688f27.jpg, http://zakupka.com/storage/firms/27/10910/10910249/83b176c89b73a37.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9d1cef35a9bfb5a.jpg", , , , , "код производителя", "2964-8/38", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Выберите нужный размер", "38", 1, 0, "Замер по стельке", "24-24, 5", 1, 0, "Состояние", "Новое", 1, 0, "Сезон", "Деми", 1, 0, "Вид обуви", "Туфли", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
