ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Дерби La Rose 2294 41 (27;4см) Черная кожа-замша", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские дерби", , , "http://zakupka.com/storage/firms/27/10910/10910249/19173f7407f80e3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ba4843dde35cab0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bb6ca180caf44f5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a2c6c729b307415.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bfce3344a2aea56.jpg", , , , , , , , , , , , , "Цвет", "черный", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "кожа+замша", 1, 0, "Тип подошвы", "каблук", 1, 0, "Каблук", "2 см", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "41 (27,4см)", 1, 0, "Производитель", "La Rose", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Дерби La Rose 2294 36 ( 23;8 см) Черная кожа-замша", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские дерби", , , "http://zakupka.com/storage/firms/27/10910/10910249/97cc407b95fdcba.jpg, http://zakupka.com/storage/firms/27/10910/10910249/04d47941e8e1397.jpg, http://zakupka.com/storage/firms/27/10910/10910249/89125d0471124c7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d26485000fcd175.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8d48f3cbea63df1.jpg", , , , , , , , , , , , , "Цвет", "черный", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "кожа+замша", 1, 0, "Тип подошвы", "каблук", 1, 0, "Каблук", "2 см", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "36 ( 23,8 см)", 1, 0, "Производитель", "La Rose", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Дерби La Rose 2294 39 (25;8 см ) Черная кожа-замша", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские дерби", , , "http://zakupka.com/storage/firms/27/10910/10910249/a39a785db36a0c7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/803e8fc8d926a28.jpg, http://zakupka.com/storage/firms/27/10910/10910249/556bbfb314384df.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3a5468bdbf936c7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b81f692ae0ec520.jpg", , , , , , , , , , , , , "Цвет", "черный", 1, 0, "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "кожа+замша", 1, 0, "Тип подошвы", "каблук", 1, 0, "Каблук", "2 см", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "39 (25,8 см )", 1, 0, "Производитель", "La Rose", 1, 0, "Материал подкладки", "натуральная кожа", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Оксфорды Rivadi 2120 41(27см) Бордовая кожа", 1, 0, "visible", , "Rivadi - это обувь со вкусом и чувством стиля.Обувь изготовлена из отобранной натуральной кожи и натурального велюра !!! Подкладка и стелька изготавливается из кожи шевро", , , taxable, standard, 1, , , , , , , 1, , , 1800.00, "Категории > Женщинам > Обувь > Женские оксфорды", , , "http://zakupka.com/storage/firms/27/10910/10910249/4f4719de38deeda.jpg, http://zakupka.com/storage/firms/27/10910/10910249/802541aba01cda4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9e286362f7f385f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4289417f3db055e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a1a40b3dad086c4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a96788a96116adf.jpg", , , , , , , , , , , , , "Цвет", "бордовый", 1, 0, "Материал верха", "натуральная кожа", 1, 0, "Материал верха (основной)", "Натуральная кожа", 1, 0, "Страна", "Турция", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подошвы", "Терморезина", 1, 0, "Материал подкладки", "Кожа шевро", 1, 0, "Материал стельки", "Кожа шевро", 1, 0, "Size (Размер)", "41(27см)", 1, 0, "Производитель", "Rivadi", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Оксфорды La Rose 2297 36(24см) Питон темный никель", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские оксфорды", , , "http://zakupka.com/storage/firms/27/10910/10910249/042afbac5ec7566.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0204e3bc88e8955.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bc019f686498abf.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8c3c7a2cfcfc687.jpg, http://zakupka.com/storage/firms/27/10910/10910249/29800183651491c.jpg", , , , , , , , , , , , , "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "натуральная кожа питон", 1, 0, "Цвет", "никель", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "36(24см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Оксфорды La Rose 2297 37(24;6см) Питон темный никель", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские оксфорды", , , "http://zakupka.com/storage/firms/27/10910/10910249/c74f1ac92fdf6e9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/36211030fecf5c8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/009405aff6bd7fa.jpg, http://zakupka.com/storage/firms/27/10910/10910249/51862f2cad7dc9c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ec36d3c5a2aef0e.jpg", , , , , , , , , , , , , "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "натуральная кожа питон", 1, 0, "Цвет", "никель", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "37(24,6см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Оксфорды La Rose 2297 38(25;2см) Питон темный никель", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские оксфорды", , , "http://zakupka.com/storage/firms/27/10910/10910249/416f7f4f6aeec05.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cf196e6dbc6ddc6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/081253fd805522d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/39af7facd62027c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/795edb660025a51.jpg", , , , , , , , , , , , , "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "натуральная кожа питон", 1, 0, "Цвет", "никель", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "38(25,2см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Оксфорды La Rose 2297 39(25;6 см) Питон темный никель", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские оксфорды", , , "http://zakupka.com/storage/firms/27/10910/10910249/bea6a70720a4a0b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1c724c04a2514b7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/fcb215e5c052aaa.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f9e1d4f8aa47735.jpg, http://zakupka.com/storage/firms/27/10910/10910249/797fbf1410e85e4.jpg", , , , , , , , , , , , , "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "натуральная кожа питон", 1, 0, "Цвет", "никель", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "39(25,6 см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Оксфорды La Rose 2297 40(26;5см) Питон темный никель", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские оксфорды", , , "http://zakupka.com/storage/firms/27/10910/10910249/19599360e289fee.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b039f3a67bc2c01.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d21c910e8dc72ab.jpg, http://zakupka.com/storage/firms/27/10910/10910249/218aa06dc47b9b3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ee3ec540611b8df.jpg", , , , , , , , , , , , , "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "натуральная кожа питон", 1, 0, "Цвет", "никель", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "40(26,5см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Оксфорды La Rose 2297 41(27см) Питон темный никель", 1, 0, "visible", , "Обувь изготовлена из высококачественной натуральной кожи украинского производства. Внутренняя часть обуви, так же изготавливается из натуральной кожи !", , , taxable, standard, 1, , , , , , , 1, , , 1500.00, "Категории > Женщинам > Обувь > Женские оксфорды", , , "http://zakupka.com/storage/firms/27/10910/10910249/3ad9cff9e5eb6ba.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5d9d30b7146997f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b80c26315298307.jpg, http://zakupka.com/storage/firms/27/10910/10910249/684504fef5617e4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a2e8ff2a47285da.jpg", , , , , , , , , , , , , "Материал подошвы", "полиуретан", 1, 0, "Страна", "Украина", 1, 0, "Материал верха", "натуральная кожа питон", 1, 0, "Цвет", "никель", 1, 0, "Тип подошвы", "на низком ходу", 1, 0, "Материал подкладки", "Натуральная кожа", 1, 0, "Материал стельки", "Натуральная кожа", 1, 0, "Size (Размер)", "41(27см)", 1, 0, "Производитель", "La Rose", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
