ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "GLEM 0101 Свитер звезды", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60 Параметры: длина изделия: 50-52р-67 см, 54-56р - 58-60р-70 см. Длина рукава: 50см. Для всех размеров. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-601.ОГ изделия1301401502.ОБ изделия (по нижнему краю)1141241343.Длина изделия по спинке6770704.Длина изделия по полочке6466665.Длина рукава 5050506.Обхват руки внизу242426 ", , , taxable, standard, 1, , , , , , , 1, , , 850.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/5691e906dd4e007.jpg, http://zakupka.com/storage/firms/27/10910/10910249/56c2b27b7e74e17.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5431094c1524214.jpg, http://zakupka.com/storage/firms/27/10910/10910249/efb53ce4624b915.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3dfd7bbda6a9ba8.jpg", производитель, "Glem", 1, 0, "код производителя", "55637", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "бежевый", 1, 0, "Размер", "54-56, 58-60", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0101 Свитер звезды", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60 Параметры: длина изделия: 50-52р-67 см, 54-56р - 58-60р-70 см. Длина рукава: 50см. Для всех размеров. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-601.ОГ изделия1301401502.ОБ изделия (по нижнему краю)1141241343.Длина изделия по спинке6770704.Длина изделия по полочке6466665.Длина рукава 5050506.Обхват руки внизу242426 ", , , taxable, standard, 1, , , , , , , 1, , , 850.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/e10d99fd2b6a6da.jpg, http://zakupka.com/storage/firms/27/10910/10910249/98c82cb7f772707.jpg, http://zakupka.com/storage/firms/27/10910/10910249/226cb8ca031e1e8.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2ba1e3db13608ef.jpg, http://zakupka.com/storage/firms/27/10910/10910249/608ee349e5df212.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8d7daca3a0af127.jpg", производитель, "Glem", 1, 0, "код производителя", "55633", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "зеленый", 1, 0, "Размер", "58-60, 50-52, 54-56", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0102 Свитер полоска", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60, 62-64 Параметры: длина изделия: 62 см. Для всех размеров. Длина рукава (с плечом): 50-52р-53см, 54-56р-58-60р-55 см, 62-64р-60 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-6062-641.ОГ изделия1641701801902.ОБ изделия (по нижнему краю)1781821942043.Длина изделия по спинке626262624.Длина изделия по полочке656565655.Длина рукава (с плечом)535555606.Обхват руки внизу26262626 ", , , taxable, standard, 1, , , , , , , 1, , , 1050.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/3da586445d1053f.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cdbc447b3fbc950.jpg, http://zakupka.com/storage/firms/27/10910/10910249/533665f7972f0a0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e333a246dcde686.jpg, http://zakupka.com/storage/firms/27/10910/10910249/53277d4ad7b18b7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/542972eb7f7ccab.jpg", производитель, "Glem", 1, 0, "код производителя", "55634", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "розовый", 1, 0, "Размер", "54-56, 50-52, 62-64, 58-60", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0102 Свитер полоска", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60, 62-64 Параметры: длина изделия: 62 см. Для всех размеров. Длина рукава (с плечом): 50-52р-53см, 54-56р-58-60р-55 см, 62-64р-60 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-6062-641.ОГ изделия1641701801902.ОБ изделия (по нижнему краю)1781821942043.Длина изделия по спинке626262624.Длина изделия по полочке656565655.Длина рукава (с плечом)535555606.Обхват руки внизу26262626 ", , , taxable, standard, 1, , , , , , , 1, , , 1050.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/32be3c22e6d7999.jpg, http://zakupka.com/storage/firms/27/10910/10910249/769142883e324e2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/114c7f71d913eb7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7dd4db724c9e9d0.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4c58f14fffe7d07.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f194c7853a1a601.jpg", производитель, "Glem", 1, 0, "код производителя", "55643", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "серый", 1, 0, "Размер", "62-64, 58-60, 54-56, 50-52", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0102 Свитер полоска", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60, 62-64 Параметры: длина изделия: 62 см. Для всех размеров. Длина рукава (с плечом): 50-52р-53см, 54-56р-58-60р-55 см, 62-64р-60 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-6062-641.ОГ изделия1641701801902.ОБ изделия (по нижнему краю)1781821942043.Длина изделия по спинке626262624.Длина изделия по полочке656565655.Длина рукава (с плечом)535555606.Обхват руки внизу26262626 ", , , taxable, standard, 1, , , , , , , 1, , , 1050.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/eca074e0734cdc6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/afb0a5a50e6bfba.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e75e50cbea11835.jpg, http://zakupka.com/storage/firms/27/10910/10910249/09be0adc5ef2838.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a9114d3a3920076.jpg, http://zakupka.com/storage/firms/27/10910/10910249/2871194c0b3fdf9.jpg", производитель, "Glem", 1, 0, "код производителя", "55638", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "синий", 1, 0, "Размер", "58-60, 54-56, 50-52, 62-64", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0102 Свитер полоска", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60, 62-64 Параметры: длина изделия: 62 см. Для всех размеров. Длина рукава (с плечом): 50-52р-53см, 54-56р-58-60р-55 см, 62-64р-60 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-6062-641.ОГ изделия1641701801902.ОБ изделия (по нижнему краю)1781821942043.Длина изделия по спинке626262624.Длина изделия по полочке656565655.Длина рукава (с плечом)535555606.Обхват руки внизу26262626 ", , , taxable, standard, 1, , , , , , , 1, , , 1050.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/d616db388beb52d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/18779247d6d3097.jpg, http://zakupka.com/storage/firms/27/10910/10910249/718c6f5040859b6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/26ad994ca0909a2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d0b91b32d82d108.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9f7d1e9a4f987d3.jpg", производитель, "Glem", 1, 0, "код производителя", "55641", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "черный", 1, 0, "Размер", "50-52, 58-60, 54-56, 62-64", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0201 Кардиган", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60, 62-64 Параметры: длина изделия: 50-52р-54-56р-83 см, 58-60р-62-64р-88 см. Длина рукава: 50-52р-54-56р-55 см, 58-60р-62-64р-56 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-6062-641.ОГ изделия (в развороте)1101201301402.ОБ изделия (в развороте)1401501601703.Длина изделия по спинке838388884.Длина изделия по полочке95951001005.Длина рукава 555556566.Обхват руки вверху384044467.Обхват руки внизу222224248.Ширина по плечам 45464748 ", , , taxable, standard, 1, , , , , , , 1, , , 860.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/a93ff7b1d8f7ec6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1dd51a21a3f1e66.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3fe74e18d9d3bcf.jpg, http://zakupka.com/storage/firms/27/10910/10910249/fd13e024cf812d7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/caa70793de859eb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/afc71d50da8b635.jpg", производитель, "Glem", 1, 0, "код производителя", "55639", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "голубой", 1, 0, "Размер", "54-56, 62-64, 58-60, 50-52", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0201 Кардиган", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60, 62-64 Параметры: длина изделия: 50-52р-54-56р-83 см, 58-60р-62-64р-88 см. Длина рукава: 50-52р-54-56р-55 см, 58-60р-62-64р-56 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-6062-641.ОГ изделия (в развороте)1101201301402.ОБ изделия (в развороте)1401501601703.Длина изделия по спинке838388884.Длина изделия по полочке95951001005.Длина рукава 555556566.Обхват руки вверху384044467.Обхват руки внизу222224248.Ширина по плечам 45464748 ", , , taxable, standard, 1, , , , , , , 1, , , 860.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/2f3d5af60348ac6.jpg, http://zakupka.com/storage/firms/27/10910/10910249/83b4dfba85634d2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/27899787aa23677.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8800a521f9d924e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/46487144c6ee4fa.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8af85986ce62d8a.jpg", производитель, "Glem", 1, 0, "код производителя", "55635", 1, 0, "страна происхождения", Украина, 1, 0, "Цвет", "розовый", 1, 0, "Размер", "50-52, 62-64", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0201 Кардиган", 1, 0, "visible", , "Состав: трикотаж вискоза (50% акрил, 50% вискоза)  Растяжимость: сильная Размерная сетка модели: 50-52, 54-56, 58-60, 62-64 Параметры: длина изделия: 50-52р-54-56р-83 см, 58-60р-62-64р-88 см. Длина рукава: 50-52р-54-56р-55 см, 58-60р-62-64р-56 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50-5254-5658-6062-641.ОГ изделия (в развороте)1101201301402.ОБ изделия (в развороте)1401501601703.Длина изделия по спинке838388884.Длина изделия по полочке95951001005.Длина рукава 555556566.Обхват руки вверху384044467.Обхват руки внизу222224248.Ширина по плечам 45464748 ", , , taxable, standard, 1, , , , , , , 1, , , 860.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > КОФТЫ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/366245b8ca5c624.jpg, http://zakupka.com/storage/firms/27/10910/10910249/bbc524f1a69c2e2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3950f90eb245714.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a164446448d8444.jpg, http://zakupka.com/storage/firms/27/10910/10910249/dcde4eab5380318.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4df5351a6b68671.jpg", производитель, "Glem", 1, 0, "код производителя", "55642", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "58-60, 50-52, 62-64", 1, 0, "Цвет", "терракот", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "GLEM 0301 Платье-рубашка", 1, 0, "visible", , "Состав: рубашечный хлопок (80% хлопок, 20% полиэстер)  Растяжимость: Размерная сетка модели: 50, 52, 54,56, 58 Параметры: длина изделия: 50р-52р-97 см, 54р-98 см, 56-58р-100 см. Длина рукава: 50р-54р-61 см, 56р-58р-62 см. Рост модели на фото - 177 см. Обхваты: 96-74-106. Замеры изделия (см)  50525456581.ОГ изделия 1121161201241282.ОТ изделия 110114120124128 ОБ изделия 1241281321361403.Длина изделия по спинке9797981001004.Длина изделия по полочке1001001011031035.Длина рукава 61616162626.Обхват руки вверху38394042437.Обхват руки внизу23242526278.Ширина по плечам 4041424344 ", , , taxable, standard, 1, , , , , , , 1, , , 1300.00, "Категории > Женщинам > Одежда > БОЛЬШИЕ РАЗМЕРЫ > ПЛАТЬЯ+", , , "http://zakupka.com/storage/firms/27/10910/10910249/0f320ae8e0aa637.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5770b8ccd9bb48e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/db87258b2e98740.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3be17eaf617ceb9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d87966f6c04a785.jpg, http://zakupka.com/storage/firms/27/10910/10910249/03c24d705383fc7.jpg", производитель, "Glem", 1, 0, "код производителя", "55709", 1, 0, "страна происхождения", Украина, 1, 0, "Размер", "58, 50, 52, 54, 56", 1, 0, "Цвет", "бордо", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
