ID, Type, ID, Name, Published, "Is featured?", "Visibility in catalog", "Short description", Description, "Date sale price starts", "Date sale price ends", "Tax status", "Tax class", "In stock?", "Backorders allowed?", "Sold individually?", "Weight (kg)", "Length (cm)", "Width (cm)", "Height (cm)", "Allow customer reviews?", "Purchase Note", "Sale price", "Regular price", Categories, Tags, "Shipping class", Images, "Attribute 1 name", "Attribute 1 value(s)", "Attribute 1 visible", "Attribute 1 global", "Attribute 2 name", "Attribute 2 value(s)", "Attribute 2 visible", "Attribute 2 global", "Attribute 3 name", "Attribute 3 value(s)", "Attribute 3 visible", "Attribute 3 global", "Attribute 4 name", "Attribute 4 value(s)", "Attribute 4 visible", "Attribute 4 global", "Attribute 5 name", "Attribute 5 value(s)", "Attribute 5 visible", "Attribute 5 global", "Attribute 6 name", "Attribute 6 value(s)", "Attribute 6 visible", "Attribute 6 global", "Attribute 7 name", "Attribute 7 value(s)", "Attribute 7 visible", "Attribute 7 global", "Attribute 8 name", "Attribute 8 value(s)", "Attribute 8 visible", "Attribute 8 global", "Attribute 9 name", "Attribute 9 value(s)", "Attribute 9 visible", "Attribute 9 global", "Attribute 10 name", "Attribute 10 value(s)", "Attribute 10 visible", "Attribute 10 global", "Attribute 11 name", "Attribute 11 value(s)", "Attribute 11 visible", "Attribute 11 global", "Attribute 12 name", "Attribute 12 value(s)", "Attribute 12 visible", "Attribute 12 global", "Attribute 13 name", "Attribute 13 value(s)", "Attribute 13 visible", "Attribute 13 global", "Attribute 14 name", "Attribute 14 value(s)", "Attribute 14 visible", "Attribute 14 global", "Attribute 15 name", "Attribute 15 value(s)", "Attribute 15 visible", "Attribute 15 global", "Attribute 16 name", "Attribute 16 value(s)", "Attribute 16 visible", "Attribute 16 global", "Attribute 17 name", "Attribute 17 value(s)", "Attribute 17 visible", "Attribute 17 global", "Attribute 18 name", "Attribute 18 value(s)", "Attribute 18 visible", "Attribute 18 global", "Attribute 19 name", "Attribute 19 value(s)", "Attribute 19 visible", "Attribute 19 global", "Attribute 20 name", "Attribute 20 value(s)", "Attribute 20 visible", "Attribute 20 global"
, simple, , "Зимние угги кожаные черные; 37", 1, 0, "visible", , "Сезон: зима Размеры: 36-41 Цвет: черный глянцевый Материал: натуральная кожа Утеплитель: набивная овчина Подошва: 2-3,5см Высота: 13,5см без подошвы Подошва: Ева Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: да, 14-20 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1750.00, "Категории > Женщинам > Обувь > Зима > Угги", , , "http://zakupka.com/storage/firms/27/10910/10910249/f06c1085aa92ba5.jpg, http://zakupka.com/storage/firms/27/10910/10910249/aa8f093df333b31.jpg, http://zakupka.com/storage/firms/27/10910/10910249/918dd9c8e7ef1f3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d10d61a5a189031.jpg, http://zakupka.com/storage/firms/27/10910/10910249/99b706c0ff1ef43.jpg, http://zakupka.com/storage/firms/27/10910/10910249/867942c0fd08b84.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5bdad1defaf6562.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e43d34517d7141b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/d2724aee5611341.jpg, http://zakupka.com/storage/firms/27/10910/10910249/850325df3962d7c.jpg", , , , , "код производителя", "4081з/37", 1, 0, , , , , "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "24", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние угги кожаные черные; 38", 1, 0, "visible", , "Сезон: зима Размеры: 36-41 Цвет: черный глянцевый Материал: натуральная кожа Утеплитель: набивная овчина Подошва: 2-3,5см Высота: 13,5см без подошвы Подошва: Ева Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: да, 14-20 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1750.00, "Категории > Женщинам > Обувь > Зима > Угги", , , "http://zakupka.com/storage/firms/27/10910/10910249/36cd4d911a53f88.jpg, http://zakupka.com/storage/firms/27/10910/10910249/7e878c0a1a48cfc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3331b3e9552e3d7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f6dae494e9e6bd2.jpg, http://zakupka.com/storage/firms/27/10910/10910249/67eb9f3357c297c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e7ad5a0886c7f3c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/959bf4b82e07dce.jpg, http://zakupka.com/storage/firms/27/10910/10910249/06429de8e048e79.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8e9d5f487b5a1b3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/158aba996f96170.jpg", , , , , "код производителя", "4081з/38", 1, 0, , , , , "Выберите нужный размер", "38", 1, 0, "Замер по стельке", "24, 5-25", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние угги кожаные черные; 40", 1, 0, "visible", , "Сезон: зима Размеры: 36-41 Цвет: черный глянцевый Материал: натуральная кожа Утеплитель: набивная овчина Подошва: 2-3,5см Высота: 13,5см без подошвы Подошва: Ева Производитель: Украина 36-23,5см 37-24см 38-24,5-25см 39-25,5см 40-26-26,5см 41-27см Отшив: да, 14-20 раб. дней", , , taxable, standard, 1, , , , , , , 1, , , 1750.00, "Категории > Женщинам > Обувь > Зима > Угги", , , "http://zakupka.com/storage/firms/27/10910/10910249/d8e8c09f6d53711.jpg, http://zakupka.com/storage/firms/27/10910/10910249/61e73be1457a38e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/0f741fe3eb66728.jpg, http://zakupka.com/storage/firms/27/10910/10910249/705fb124643db44.jpg, http://zakupka.com/storage/firms/27/10910/10910249/596527ad8ea8b61.jpg, http://zakupka.com/storage/firms/27/10910/10910249/270cb2acf790be9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/eee205767bab149.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1c50a75cf2ca5e7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/a1a72c38bb31c79.jpg, http://zakupka.com/storage/firms/27/10910/10910249/74d6f87a109ac29.jpg", , , , , "код производителя", "4081з/40", 1, 0, , , , , "Выберите нужный размер", "40", 1, 0, "Замер по стельке", "26-26, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние черные ботинки из нубука 36", 1, 0, "visible", , "Сезон: зима Размеры: 36-41 Цвет: черный Материал: натуральный нубук Утеплитель: полушерсть Подошва: 1,5-3см Высота: 14,5см без подошвы Производитель: Украина Отшив: нет 36-23см 37-23,5см 38-24см 39-25,см 40-25,5-26см 41-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1260.00, "хлам > Распродажа > Женская обувь > Зима", , , "http://zakupka.com/storage/firms/27/10910/10910249/f100f7cc2ac8dd4.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3d8e754d2017649.jpg, http://zakupka.com/storage/firms/27/10910/10910249/1bc50efd962f4da.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b73ffdb3ba373b1.jpg, http://zakupka.com/storage/firms/27/10910/10910249/36b36b09d3c131d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/005add3e4347a46.jpg, http://zakupka.com/storage/firms/27/10910/10910249/327585cf94f1afb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8b3729f83d12568.jpg", , , , , "код производителя", "2677з/36", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральный нубук", 1, 0, "Сезон", "зима", 1, 0, "Застежка", "шнуровка", 1, 0, "Вид обуви", "Ботинки", 1, 0, "Материал подкладки", "Полушерсть", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние черные ботинки из нубука 37", 1, 0, "visible", , "Сезон: зима Размеры: 36-41 Цвет: черный Материал: натуральный нубук Утеплитель: полушерсть Подошва: 1,5-3см Высота: 14,5см без подошвы Производитель: Украина Отшив: нет 36-23см 37-23,5см 38-24см 39-25,см 40-25,5-26см 41-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1260.00, "хлам > Распродажа > Женская обувь > Зима", , , "http://zakupka.com/storage/firms/27/10910/10910249/e3af3a0669ef36d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/60de3b828d41654.jpg, http://zakupka.com/storage/firms/27/10910/10910249/4769cbb27238773.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ac77d9803cfc103.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8d3f40c749c4a5e.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6d39dc3c578de65.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ac446142472dcff.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9286f133ec3b8c1.jpg", , , , , "код производителя", "2677з/37", 1, 0, , , , , "Цвет", "черный", 1, 0, "Материал верха", "натуральный нубук", 1, 0, "Сезон", "зима", 1, 0, "Застежка", "шнуровка", 1, 0, "Вид обуви", "Ботинки", 1, 0, "Материал подкладки", "Полушерсть", 1, 0, "Выберите нужный размер", "37", 1, 0, "Замер по стельке", "23, 5", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние черные ботинки из нубука 38", 1, 0, "visible", , "Сезон: зима Размеры: 36-41 Цвет: черный Материал: натуральный нубук Утеплитель: полушерсть Подошва: 1,5-3см Высота: 14,5см без подошвы Производитель: Украина Отшив: нет 36-23см 37-23,5см 38-24см 39-25,см 40-25,5-26см 41-26,5см", , , taxable, standard, 1, , , , , , , 1, , , 1260.00, "хлам > Распродажа > Женская обувь > Зима", , , "http://zakupka.com/storage/firms/27/10910/10910249/98007ac86d559ad.jpg, http://zakupka.com/storage/firms/27/10910/10910249/5603fd235d76f70.jpg, http://zakupka.com/storage/firms/27/10910/10910249/38618670f914392.jpg, http://zakupka.com/storage/firms/27/10910/10910249/6bfdf334b0fb2eb.jpg, http://zakupka.com/storage/firms/27/10910/10910249/281ac689f2f9fd7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/592ef5338f1bd83.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e5cec82fd41d7a9.jpg, http://zakupka.com/storage/firms/27/10910/10910249/c908d4188658dcf.jpg", , , , , "код производителя", "2677з/38", 1, 0, , , , , "Материал верха", "натуральный нубук", 1, 0, "Сезон", "зима", 1, 0, "Застежка", "шнуровка", 1, 0, "Вид обуви", "Ботинки", 1, 0, "Материал подкладки", "Полушерсть", 1, 0, "Выберите нужный размер", "38", 1, 0, "Замер по стельке", "24", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние черные ботиночки с задником цвета никель; 32", 1, 0, "visible", , "Сезон: зима Цвет: черный Материал верха: натуральная кожа Материал подкладки: натуральная шерсть Высота: 13см Подошва: 2,5см Отшив: нет Производитель: Украина 31-21см 32-21,5см 33-22см 34-22,5см 35-23см 36-23,5см 37-24см 38-24,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Зима для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/4248a9249fbcf74.jpg, http://zakupka.com/storage/firms/27/10910/10910249/9d44eac5af7bede.jpg, http://zakupka.com/storage/firms/27/10910/10910249/146951c92c16dab.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8f9b4cbafe874e3.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f63575a357818d4.jpg", , , , , "код производителя", "1771з/32", 1, 0, , , , , "Цвет", "черный", 1, 0, "Сезон", "зима", 1, 0, "Выберите нужный размер", "32", 1, 0, "Замер по стельке", "21.5", 1, 0, "Состояние", "новое", 1, 0, "Вид обуви", "Ботинки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "Полушерсть", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние черные ботиночки с задником цвета никель; 34", 1, 0, "visible", , "Сезон: зима Цвет: черный Материал верха: натуральная кожа Материал подкладки: натуральная шерсть Высота: 13см Подошва: 2,5см Отшив: нет Производитель: Украина 31-21см 32-21,5см 33-22см 34-22,5см 35-23см 36-23,5см 37-24см 38-24,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Зима для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/0c15657491a9994.jpg, http://zakupka.com/storage/firms/27/10910/10910249/650fbb29fc8eab7.jpg, http://zakupka.com/storage/firms/27/10910/10910249/cef73342012da3c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3ff034d9f9f1009.jpg, http://zakupka.com/storage/firms/27/10910/10910249/3af11c5988a97b8.jpg", , , , , "код производителя", "1771з/34", 1, 0, , , , , "Цвет", "черный", 1, 0, "Сезон", "зима", 1, 0, "Выберите нужный размер", "34", 1, 0, "Замер по стельке", "22.5", 1, 0, "Состояние", "новое", 1, 0, "Вид обуви", "Ботинки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "Полушерсть", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние черные ботиночки с задником цвета никель; 35", 1, 0, "visible", , "Сезон: зима Цвет: черный Материал верха: натуральная кожа Материал подкладки: натуральная шерсть Высота: 13см Подошва: 2,5см Отшив: нет Производитель: Украина 31-21см 32-21,5см 33-22см 34-22,5см 35-23см 36-23,5см 37-24см 38-24,5см", , , taxable, standard, 1, , , , , , , 1, , , 1260.00, "Категории > Детям > Девушкам > Девочкам > Зима для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/6aabf41e36f4afd.jpg, http://zakupka.com/storage/firms/27/10910/10910249/b6a3b8d66196edc.jpg, http://zakupka.com/storage/firms/27/10910/10910249/ef88040b6fe1c44.jpg, http://zakupka.com/storage/firms/27/10910/10910249/e845790b9272420.jpg, http://zakupka.com/storage/firms/27/10910/10910249/8281b81e9e496ec.jpg", , , , , "код производителя", "1771з/35", 1, 0, , , , , "Цвет", "черный", 1, 0, "Сезон", "зима", 1, 0, "Выберите нужный размер", "35", 1, 0, "Замер по стельке", "23", 1, 0, "Состояние", "новое", 1, 0, "Вид обуви", "Ботинки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "Полушерсть", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
, simple, , "Зимние черные ботиночки с задником цвета никель; 36", 1, 0, "visible", , "Сезон: зима Цвет: черный Материал верха: натуральная кожа Материал подкладки: натуральная шерсть Высота: 13см Подошва: 2,5см Отшив: нет Производитель: Украина 31-21см 32-21,5см 33-22см 34-22,5см 35-23см 36-23,5см 37-24см 38-24,5см", , , taxable, standard, 1, , , , , , , 1, , , 1350.00, "Категории > Детям > Девушкам > Девочкам > Зима для девочек", , , "http://zakupka.com/storage/firms/27/10910/10910249/fc13813d42af34b.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f396e6394b39164.jpg, http://zakupka.com/storage/firms/27/10910/10910249/857664687a3086d.jpg, http://zakupka.com/storage/firms/27/10910/10910249/76c2210d77fe12c.jpg, http://zakupka.com/storage/firms/27/10910/10910249/f3766e57cb30736.jpg", , , , , "код производителя", "1771з/36", 1, 0, , , , , "Цвет", "черный", 1, 0, "Сезон", "зима", 1, 0, "Выберите нужный размер", "36", 1, 0, "Замер по стельке", "23.5", 1, 0, "Состояние", "новое", 1, 0, "Вид обуви", "Ботинки", 1, 0, "Материал верха", "Натуральная кожа", 1, 0, "Материал подкладки", "Полушерсть", 1, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
